E_true,E_rec
30,29.84765308544259
30,29.627088038245965
30,33.558697187935934
30,34.8518184609691
30,33.63581521187158
30,34.826921745819206
30,30.263990870240423
30,34.76321831641271
30,35.59160198998642
30,35.80444549475374
30,30.662144804699906
30,32.10858677657378
30,34.144145788152414
30,33.583528796873274
30,32.132640398574644
30,26.289981382063008
30,34.3034755988081
30,33.45806443848124
30,37.42186525011202
30,32.08763693249636
30,33.8813552939822
30,31.055883539471225
30,29.552970115143438
30,31.1992422573147
30,34.277620783371795
30,30.157670093186457
30,29.948329394518264
30,35.01289607172883
30,33.06407442022842
30,26.04903891246302
30,30.749203107124092
30,33.182014754225484
30,33.85485586031144
30,32.35253471853603
30,33.20914474735377
30,31.403686279019542
30,31.995963774122927
30,35.15255650482543
30,32.84646736557184
30,30.690446617273405
30,30.82346903747836
30,32.71408734638901
30,30.520286078700064
30,26.677776604613562
30,35.0354038279575
30,31.45308682381069
30,35.33777030710607
30,26.655175223789513
30,29.03350675801937
30,33.719031976222084
30,32.94101972939531
30,28.750879046512782
30,28.883976794939148
30,33.41559481616548
30,30.285052892429455
30,32.75443003694393
30,31.720631958900416
30,30.158825196466374
30,32.38363451925821
30,33.245929712649406
30,28.32031149848555
30,33.72995958928182
30,29.55600778496929
30,35.05637709956343
30,34.930158516199484
30,34.650291205935666
30,34.99383154188165
30,33.91576263799301
30,29.175752455024732
30,28.97589322006872
30,34.53224269026872
30,33.0405505558654
30,34.94292501625473
30,34.18686986128435
30,29.88106776459926
30,37.088141163330945
30,35.00571108520223
30,31.04443863297696
30,38.47374060060402
30,29.491145588793966
30,30.20462473577408
30,33.668539810483246
30,32.67480748667291
30,28.157664773373057
30,29.29354200615311
30,33.39316278399921
30,33.94938110927915
30,32.106184458165885
30,30.21315785235354
30,29.073433670739437
30,31.218189001850185
30,28.93122122532205
30,29.954242550020844
30,30.994124706341683
30,27.99096642422988
30,36.76360904880073
30,34.65898677334609
30,34.96614435621701
30,31.825668261289234
30,28.121647763621656
30,31.17835409676305
30,31.806965733580896
30,31.731662493276573
30,30.791985900057853
30,32.39815542712352
30,38.19488039429242
30,33.592100984908065
30,30.38268441137244
30,27.878032972742762
30,35.19093925432747
30,33.53397147720646
30,32.949066349924095
30,31.333116788481
30,35.788215457510525
30,34.64362168504501
30,31.216427266407102
30,27.7800919058443
30,33.68650640107667
30,32.92132424682537
30,29.877340899032102
30,32.09475001826166
30,32.79208507939696
30,26.52256757605951
30,26.83632853655415
30,31.61828773982927
30,32.38888435845251
30,37.66630359660851
30,27.518849188170798
30,33.851095012315305
30,29.03780701491804
30,30.379148871344817
30,28.946536677181513
30,32.053715677350006
30,38.73712945983143
30,33.52664372746475
30,30.73317295689931
30,33.177967638032186
30,36.821133510147604
30,28.25562912139577
30,35.7117762952721
30,32.00617241437305
30,32.65164724113522
30,35.035358323409255
30,28.50728502145467
30,32.33146677069396
30,32.13090240066586
30,29.664551040330693
30,29.31693475313214
30,33.14075371947548
30,33.6690065437155
30,32.31184646068945
30,23.274511846121786
30,31.246858691739405
30,28.161241766674145
30,32.33887101641234
30,29.51769661862743
30,34.93761786867566
30,30.444286293261097
30,33.24153392439937
30,32.46582924603313
30,33.13147042725289
30,31.10789771579672
30,33.582014114180886
30,33.232294731314894
30,33.37419731381372
30,35.553208715117826
30,32.85776540086484
30,33.96900703672902
30,31.296880043296248
30,29.181949416250262
30,27.060179147569556
30,27.409368517133768
30,27.026878991109356
30,37.00616761116857
30,33.89233700350373
30,30.902647451150916
30,33.08241105673105
30,29.238682152253478
30,26.600059564008646
30,31.29493653375797
30,31.954328178627907
30,34.158767510719684
30,30.6651292376528
30,37.01703936859962
30,33.623199083020204
30,35.188506800266104
30,34.72374134553712
30,30.55130606122434
30,32.81851187259224
30,33.9419461506626
30,32.99814914086858
30,30.50134362211662
30,32.24528713877026
30,31.52828637548811
30,33.97023964670524
30,30.525566030464827
30,36.94556350715105
30,33.40735956153104
30,34.670075711449975
30,35.191085992337285
30,35.327987426743974
30,34.967604211455324
30,31.07345947376319
30,28.74208908755523
30,32.99332677358024
30,31.06885935163381
30,36.466675619614534
30,34.27879315092621
30,31.170794873795273
30,36.0803683432275
30,27.331872034173504
30,32.263222277395215
30,32.036629075193574
30,32.72455701843087
30,28.9697352809766
30,30.147129177912504
30,31.3162959680622
30,28.282841169751137
30,34.82736613130435
30,31.990866183450837
30,30.32511872669235
30,31.431967701119323
30,29.707245737989606
30,32.758302909705684
30,36.0140192457056
30,32.1761963975323
30,37.39803300380245
30,32.2274222354657
30,33.851350162300804
30,29.502724979404896
30,34.13256172492374
30,32.77251677587278
30,30.64550471532672
30,30.039279550519588
30,33.609517330028226
30,31.66416433465505
30,28.271707619118924
30,33.9616410618808
30,32.22866709525912
30,31.179337004091977
30,33.833370721659186
30,31.500466180564555
30,30.900841102463154
30,32.42955602208948
30,34.277672972234114
30,36.44943078187981
30,28.34166972814142
30,30.92880907884101
30,34.18901943797067
30,24.96664208973285
30,34.92775750379259
30,29.017631200257263
30,36.928821734343
30,30.449835481321344
30,37.977763757965576
30,36.74414109430339
30,34.38936797503832
30,38.0906993273779
30,32.752935591710816
30,29.08815846583617
30,29.098520468345377
30,35.843130982926155
30,35.95000047869444
30,33.900776054213175
30,32.5771241593819
30,35.20378846056148
30,27.425621083260282
30,35.22234496112684
30,31.989063754431644
30,31.888144762777994
30,33.735548256352104
30,32.204425663864676
30,29.98875594237148
30,36.007657929121756
30,31.291696729216916
30,32.40705343178866
30,26.8604271626245
30,31.25521405086633
30,30.70222480385751
30,34.220504817209836
30,33.397480653877466
30,32.08240750316076
30,28.263086384850308
30,34.44843016056742
30,33.33718297713756
30,34.06050259490467
30,31.25251333794323
30,35.677756749170506
30,33.357748309312406
30,33.206825138014985
30,33.07030054887443
30,30.561875869298056
30,30.260369627041037
30,35.62273233057079
30,31.13365464759075
30,29.2661980767846
30,32.170616206117984
30,34.12963713389213
30,28.570466053241258
30,32.98861578809692
30,31.62422980832651
30,26.459399002773008
30,31.153595787681347
30,31.891589454634893
30,32.710699545051135
30,31.71618589345528
30,36.582674260161824
30,31.919300311607387
30,33.052690661376765
30,31.427318570714533
30,35.000658151485474
30,29.97299306701181
30,33.570336832555725
30,30.892873551719443
30,36.272145957217695
30,29.47205385034064
30,29.523195924444817
30,28.16688701825855
30,26.44539424933429
30,29.99767339661583
30,32.755768305675396
30,34.3943611232021
30,30.82352638526707
30,31.753968173555457
30,32.277146341129225
30,32.04675775472578
30,32.665581090469516
30,31.945518617282374
30,32.560326388264315
30,35.46863285203626
30,32.08125951366298
30,35.36922103968183
30,29.466482049226165
30,32.92549194485972
30,32.88698298211575
30,31.35469195145051
30,36.86693024828359
30,33.3325708546603
30,31.571368027407583
30,30.521969078126244
30,31.351762201165556
30,33.64403383779777
30,31.95415954874683
30,34.55883014001638
30,34.25310595620943
30,31.976950694380772
30,26.503176253675093
30,31.799369787683272
30,34.062301083887874
30,35.281922953994666
30,29.771716935792703
30,34.32434153407103
30,31.47354560358834
30,33.21679104307591
30,32.367012178913264
30,31.176366917132086
30,33.304581709702674
30,33.183308235341265
30,36.59207671766247
30,30.84127601848493
30,30.152318255876857
30,30.40122880749624
30,29.36154062827306
30,29.996225564845815
30,33.159212590480074
30,33.12860103718286
30,25.831883574906893
30,33.238859438181336
30,32.52543108259649
30,32.45506366525177
30,28.612553933067492
30,36.3276038736583
30,30.42072425696768
30,35.98011152226287
30,30.37860685603272
30,36.3095395225141
30,31.10375832174579
30,31.022124199717492
30,32.262457939290954
30,33.02837710580694
30,34.461577332332766
30,33.61841205592563
30,33.127224101231356
30,34.861866356092314
30,35.703840680395516
30,34.67389650454482
30,29.536666873230125
30,36.481196785353866
30,36.68664115402935
30,33.51866448944823
30,30.80754493603701
30,35.90219191922986
30,32.83376902078725
30,36.63165166549497
30,32.01837079009413
30,30.63010101796774
30,33.590704178524724
30,31.19654786731326
30,33.00320047166376
30,34.398447597065854
30,33.372673412926716
30,35.91957517682712
30,31.416602650858017
30,36.02297439726504
30,30.576382681612447
30,27.42923222387931
30,30.996787762834966
30,35.75874119583071
30,31.107057141606546
30,36.48909045811525
30,33.450954870370936
30,27.38567653985724
30,36.14059982147583
30,28.27567853694628
30,33.61466702351646
30,28.67692963440881
30,31.197216297242704
30,29.049144120674846
30,33.3452332330001
30,35.204329911076925
30,37.41134207070584
30,34.8205269477023
30,33.26074315040797
30,31.25126126445764
30,33.56882205165502
30,29.32400135236071
30,33.370378015149846
30,30.06556724654107
30,28.579906755408498
30,30.52245771424616
30,34.57037465734372
30,27.788291488567157
30,35.71202145339193
30,34.61692059931222
30,33.4973631154668
30,31.00745695243765
30,32.35197659681669
30,31.66920244923985
30,34.70289046123263
30,33.072280003932825
30,31.670575367119838
30,33.398940456485754
30,34.717297800609856
30,34.82007632287224
30,29.901190251473523
30,33.15854707233644
30,36.76458307695827
30,30.301876385418076
30,33.48500866780499
30,28.487996251566457
30,32.090354516450404
30,27.89992900687266
30,31.238224813794318
30,30.582467540632667
30,35.07610246403002
30,29.377855932282532
30,32.56461687631077
30,34.1505637942257
30,34.773030074420674
30,29.57690219990409
30,36.16527327931239
30,32.03888588703272
30,33.975472579158335
30,29.392313445064854
30,33.029158546066725
30,28.627706191195156
30,31.55655524717257
30,33.50285249151338
30,32.6622390698778
30,31.561605893807364
30,33.11221173515645
30,34.685208091767976
30,33.75155692465309
30,32.7179250987529
30,29.719244089808114
30,36.66515350819288
30,31.85057044966115
30,27.394646772865272
30,30.957315698703688
30,37.53236469145651
30,33.438239990789874
30,26.867287208020237
30,28.836908442238013
30,33.07346137084537
30,29.890802110268584
30,37.0682222255734
30,31.54342968272907
30,34.791815105624636
30,25.516597614843892
30,32.637427318761915
30,30.10755591841056
30,32.75664195409111
30,31.12188168014581
30,33.23970058065246
30,31.785124468994994
30,40.005851178425736
30,38.05791135873723
30,35.507515955149664
30,32.07071341554498
30,33.815112522984535
30,36.48779818934971
30,37.706334164335814
30,33.03006605506916
30,31.47766747469104
30,30.746868472920365
30,31.204948320283343
30,36.1142388013921
30,30.330204637799895
30,37.08232967124948
30,35.91476712590127
30,34.82204035068361
30,29.85551903189364
30,35.46716066474276
30,37.291000928221116
30,29.27380030687258
30,31.25018783360614
30,33.14574020788922
30,30.734123823483955
30,27.569866273095293
30,32.343529852280156
30,33.56141136732152
30,35.17226014469914
30,34.63899526615681
30,35.08951242819786
30,33.01023811725536
30,30.086427243219966
30,32.89734134683728
30,28.281507755768917
30,29.407304236534372
30,30.228218952293062
30,33.76674340106295
30,30.18402233113157
30,29.522962832239358
30,32.20728572608124
30,29.93977938073087
30,28.469392113550445
30,28.693009419850675
30,35.36929247086902
30,30.903543434838596
30,32.471473979527524
30,28.24325020766963
30,32.7123215831023
30,34.86575431467298
30,27.92421466285043
30,34.282588203464435
30,29.661651018191247
30,29.784928243216825
30,31.41996557211855
30,34.45653584972928
30,33.82953677077397
30,36.77273589602719
30,33.51301715709279
30,33.190759137300304
30,31.970051878958774
30,32.68082779269461
30,36.19797792260967
30,31.45470494021553
30,31.375532145546504
30,35.00087137317957
30,34.08656784412039
30,39.46089170757611
30,31.364193251752994
30,33.84840033276919
30,28.763781704062527
30,28.91347914759156
30,33.43748837240101
30,33.068338756691865
30,34.85002048445769
30,29.366380301328896
30,30.081140548566474
30,33.71779245608681
30,35.58494306971257
30,28.197163739560906
30,33.63638768190234
30,31.9104673492818
30,35.25013474515659
30,30.649655041299948
30,32.91686784926705
30,27.469890286679636
30,33.36039977817281
30,33.79516476988451
30,31.310669497628894
30,35.75148656125789
30,28.773567767831953
30,26.028170428738854
30,29.836390659007236
30,29.497428119201906
30,35.3970346008373
30,30.49314126616256
30,30.93466903486471
30,32.074951952465796
30,28.23351621988292
30,34.34248404182469
30,32.76702635406752
30,33.053219305041196
30,34.42373576833843
30,28.97796707608242
30,32.47314471903352
30,35.967974697728344
30,32.25998351416404
30,39.630035943313956
30,37.450105111987774
40,37.19066703919669
40,41.66521248116193
40,43.14600928429415
40,41.066892178347864
40,47.00508108274058
40,40.370826701338885
40,46.85642732488917
40,42.46164912481401
40,43.24598462127221
40,43.50510670895573
40,39.73622193262498
40,44.906021319874654
40,45.210268101888424
40,45.66179524033439
40,36.92576162938452
40,38.6945128532742
40,43.051799567437534
40,42.50512477569005
40,45.528901939044566
40,44.59921490391434
40,42.9851953953974
40,34.35987844659309
40,46.76195983582144
40,47.210991742011025
40,43.53129698734056
40,45.932756708634415
40,49.071183149986126
40,44.720641560127675
40,43.967837486699004
40,45.2033420982318
40,45.94099261102415
40,43.90743433817962
40,41.11956794831051
40,47.78995390968868
40,43.91299977233424
40,47.41993180085652
40,38.0602560967197
40,44.04984882120995
40,43.19517269369925
40,42.998008134255876
40,40.22986753082733
40,41.501056540477784
40,39.152239628073275
40,45.321724472715644
40,37.282553804684824
40,40.5828889502218
40,42.586731596931024
40,41.009951987866614
40,41.145021381337955
40,39.41522321461338
40,38.352103116229564
40,42.79560380192912
40,44.176800269355255
40,45.370376187498664
40,41.28559326313385
40,45.46677464192121
40,39.935174728499156
40,40.19083389504299
40,40.748045434215406
40,41.59933048003282
40,45.583513220819995
40,43.57544591714398
40,43.49005227809157
40,47.98723746804197
40,49.539168289700115
40,46.76265644280916
40,46.94949182072452
40,46.70670634155951
40,40.078723016861076
40,42.86416273465721
40,37.07841743906349
40,39.25336620781886
40,41.13237021347221
40,40.41710997794351
40,40.49853044529016
40,40.837191589171546
40,41.41381100667269
40,42.639370369642975
40,42.22949212376491
40,41.61325672625844
40,40.587987173015186
40,42.511987868672534
40,41.350698832497805
40,48.603949868110334
40,42.10294808388725
40,45.072022749419624
40,36.153522255496355
40,38.60442350991471
40,43.34295659169182
40,43.69648278291594
40,44.11619647884283
40,40.931881995848286
40,43.96098989210579
40,41.35870945212818
40,45.45843173102834
40,42.885294510166595
40,40.25490307653659
40,43.172000118716106
40,43.6958754639229
40,43.90819427419138
40,46.905570186528756
40,44.52450113247216
40,43.530586756317334
40,42.579553440240566
40,49.30700824610031
40,43.135649231815016
40,43.19861757826959
40,38.40814943355042
40,42.003230499975615
40,42.12118954463915
40,40.888817525469285
40,39.13516227950356
40,42.091580244485456
40,42.60358168936593
40,42.936060712631644
40,37.77004889074309
40,41.447760707122264
40,42.40692010280471
40,42.440316344582605
40,45.124894009845654
40,43.79488086811162
40,42.588746240081406
40,47.07467581356674
40,45.37119046867957
40,35.82682491228549
40,39.57176602578701
40,42.623726288776105
40,41.54470558109327
40,43.28567018809843
40,43.16202900346821
40,43.124295231318676
40,40.10024056902421
40,42.429925885161715
40,42.873183175106085
40,40.98504820538739
40,38.02670438308827
40,41.209343059583716
40,44.012233554889484
40,43.47354272701721
40,41.36295900956627
40,39.38807679643434
40,39.94964687806363
40,36.147042527307455
40,43.491049605854265
40,44.289909016177575
40,41.52384699836806
40,43.38289345879016
40,38.761906339195725
40,44.4400956256896
40,44.227047608092306
40,47.81841874177292
40,43.23907696180366
40,43.90732441947259
40,41.7364005679352
40,37.07602529224383
40,36.046944807055674
40,40.97642111898008
40,44.63824963205469
40,36.99112261233151
40,44.08193659384703
40,43.057304232950145
40,49.28192941585731
40,45.117179918918644
40,42.8879553728261
40,45.39943613081295
40,48.3783089911599
40,39.390610493438885
40,42.893046366904166
40,35.50659631532888
40,39.87093470931439
40,38.30354745785649
40,39.884201823158534
40,37.96409900188012
40,35.960063221971524
40,35.92646151746674
40,48.13186028093207
40,42.87758362161359
40,42.72419624222568
40,44.465324405166776
40,41.5049352950076
40,42.2034695466443
40,44.93200541407188
40,43.49453020173157
40,43.14509250023096
40,41.36512566730191
40,42.35410076016004
40,46.333734199592335
40,41.72861204030217
40,38.07645643988061
40,41.45484445251244
40,41.98644053799732
40,39.60791050252722
40,46.06419166499774
40,41.83511942777627
40,43.34843383919179
40,35.96300249835538
40,41.623261807974544
40,43.70730185855615
40,42.84815628274242
40,45.15844333205628
40,46.97593974079298
40,40.74418590028896
40,43.56068680700593
40,43.378273394702674
40,37.58723887944307
40,38.45847105420263
40,43.95774445284976
40,44.52019765075344
40,40.51368267784814
40,43.70392710258189
40,43.875614286949656
40,43.88610941617315
40,35.95518168230153
40,40.50584220074627
40,39.70640745251949
40,43.90157268043635
40,42.11664391238052
40,45.04508963413863
40,41.74821162897115
40,40.422534197971814
40,39.69718524349958
40,43.924008136971146
40,42.57363265120749
40,42.28108075002031
40,40.28137872956493
40,42.92011984062594
40,38.40580172276456
40,43.881976638727615
40,43.88472050868548
40,47.24617554196769
40,42.689525243269884
40,46.703617987622366
40,45.73300774410211
40,42.45064581992649
40,34.170188327507944
40,41.554258946463996
40,46.26337336718768
40,43.958746343779225
40,46.23224889703788
40,42.1862462654144
40,45.07668689917307
40,45.80131952233895
40,44.63688506095848
40,41.8967439727776
40,44.757449120989676
40,39.87360792828181
40,39.783256460264134
40,42.08884115734714
40,37.750603879078874
40,38.340470635247684
40,43.71306779987563
40,41.78024303858522
40,46.42165314059772
40,44.04978679750382
40,37.854216255848485
40,43.606711868368485
40,41.11614212155787
40,43.99390129149134
40,39.3611718358303
40,48.00390332584701
40,37.665664294153565
40,41.7472550974764
40,47.14996914406939
40,40.094575623595105
40,43.88953012944005
40,37.12131654501862
40,44.38239986835297
40,44.71665763412597
40,42.337855803260595
40,43.361770870593354
40,45.817386600646046
40,49.35458952275422
40,36.44286397205886
40,41.19365223833191
40,40.52428239401164
40,46.06130340287058
40,46.76888957495312
40,35.63525926817047
40,45.21648812291798
40,46.38184146437959
40,40.621475716646025
40,41.12326923909408
40,40.794383056858024
40,47.171202777434324
40,46.79764199972265
40,38.856535456298495
40,39.46113331195403
40,42.67520891453467
40,41.5573584796232
40,38.18227264829388
40,45.0174074130428
40,44.187996153981
40,45.464345029353524
40,51.156012713652046
40,45.788143863083846
40,45.756027987196944
40,44.569901413486924
40,39.727934901052116
40,47.58796858238465
40,45.716784658909084
40,44.75294746960904
40,37.38070961117527
40,43.7509452824696
40,44.41374306689006
40,43.47229972321662
40,45.90485088192744
40,39.8665688499881
40,46.34557043580061
40,45.057513252412946
40,43.58560494708547
40,47.689695438166225
40,44.557620437323216
40,40.110834021271984
40,47.41533508241663
40,40.46456997961468
40,40.64394395091887
40,43.29386401263632
40,42.016994598574314
40,39.900170908984435
40,44.26412511257457
40,42.93266128164757
40,40.73559930768925
40,48.164515961131926
40,45.367361229881645
40,42.293321586865666
40,39.781294760304235
40,39.08311779216964
40,44.08964922426263
40,41.91422510585288
40,37.892313724914295
40,41.70273836117183
40,42.83699654809445
40,37.86593126756326
40,41.73252552937759
40,42.547957124086984
40,41.74258929642053
40,47.363857120653854
40,41.66199523965274
40,43.3515960172069
40,42.8272305888838
40,43.56616064067161
40,44.8229738159678
40,38.86886390433151
40,42.86352895552536
40,38.25106004595476
40,45.77485960357878
40,44.44314846738284
40,41.24331565761855
40,38.78450027224576
40,40.69579137819775
40,45.12253542186228
40,41.70632395407101
40,42.29807803376741
40,37.13816684705347
40,41.994598312024664
40,45.94023241553289
40,44.06108804063259
40,39.50901160886356
40,42.36469917852234
40,46.4534289016176
40,46.65675118151593
40,41.52249377399108
40,39.74125502983107
40,40.048003972128164
40,40.61045192562894
40,48.40852114826967
40,43.70793797409654
40,46.79610979953216
40,47.65974646894682
40,41.125732273238455
40,47.062174346973556
40,42.883739094944254
40,35.17900981597704
40,46.45568463032159
40,40.4730032728145
40,40.9932641909443
40,41.375551883147956
40,51.233588097561736
40,39.48534420685191
40,44.925980943392034
40,41.88420092767984
40,39.76729287991053
40,41.60149869656777
40,36.90186838272316
40,37.77439272502724
40,39.31037550734781
40,45.16709030019947
40,38.153596367932025
40,42.886863839360075
40,48.23332989312901
40,41.211699374673174
40,48.63324312551405
40,43.60924831529955
40,41.61072877477898
40,40.790813129948276
40,34.06684023747165
40,42.534698103989044
40,41.01282056277875
40,39.69324061339492
40,43.72629441931739
40,46.5620404963673
40,37.970220793638575
40,48.645352325785275
40,45.178786063640565
40,44.496608613784595
40,42.70635382702729
40,44.27546041668093
40,39.17082041383543
40,41.37080494042392
40,42.47722808621291
40,43.456766451000355
40,43.26345640192337
40,41.201942365215935
40,45.43351509930434
40,40.56710135203258
40,44.912965099324744
40,39.90282891785687
40,43.84030977885679
40,44.457123209835736
40,39.74875773077491
40,48.5788134494111
40,40.55285675391485
40,35.18557505638541
40,41.64334276283279
40,44.5145789756225
40,42.61339671442094
40,41.997099322790476
40,42.817647906863996
40,45.44298056199341
40,39.559315104786066
40,45.91704968311273
40,47.72962611009913
40,43.52593291390819
40,40.85499705095037
40,43.51998854524096
40,41.66546535538374
40,44.328464688701565
40,46.7642905783253
40,45.41855638479454
40,42.62616905087349
40,41.748896551024195
40,45.28789993707476
40,52.39906472898216
40,40.1748590288744
40,37.07359753540604
40,38.75290086205437
40,47.43667169444778
40,50.84125449464713
40,44.15338553787083
40,37.08329719547648
40,46.84490953573178
40,42.17643367568333
40,41.24738521966444
40,44.480187297649216
40,40.17939927815955
40,36.418108327928344
40,43.48156376876191
40,38.46191993555738
40,44.70143835979928
40,38.84457493405295
40,45.83513119780572
40,46.17750281968062
40,44.888371409576266
40,42.544014929482515
40,42.25156271514183
40,46.09050579591849
40,49.247989497742026
40,42.70944060635202
40,43.03810962690939
40,44.89628944866769
40,40.210546828477234
40,43.554241672667324
40,37.53028376653286
40,42.1064082210399
40,42.66293471969428
40,42.97938515456214
40,46.34167986366086
40,43.235780231066876
40,47.21332986892854
40,41.566553457564744
40,40.150215974685594
40,42.81545082691172
40,47.569617714017234
40,44.78967021503842
40,41.737991508512664
40,41.410476466470215
40,38.86342562338361
40,42.96006348882134
40,40.08462860208757
40,41.92795466814805
40,42.029708261296065
40,41.503973204378276
40,44.35813396556744
40,39.36597037144746
40,37.79899236307432
40,46.61186852925409
40,42.07356716842087
40,35.732045118323605
40,40.22232379502544
40,42.229168715028756
40,46.63147580311397
40,42.58799089710698
40,40.576632796609246
40,48.693132890410965
40,45.046879307609565
40,41.09822298836753
40,42.872319077935906
40,40.31904602613314
40,48.380445622515744
40,43.226200984297485
40,41.666362872221875
40,38.895980292938766
40,38.523745494311875
40,41.62607542385732
40,40.73045112869445
40,49.013755250770096
40,39.5952270496797
40,39.824832380250065
40,39.89011444183382
40,40.79665879912959
40,39.6173773172843
40,44.51639417297323
40,37.21437427955358
40,43.52542347336455
40,41.66487100109121
40,43.628465619014634
40,42.80625484822617
40,35.30578467707119
40,42.73312754486385
40,45.614797218540765
40,39.217292709412966
40,43.58514735546406
40,42.121477380550616
40,37.62889215079971
40,41.17833815602999
40,39.9559323044411
40,45.15990100541775
40,50.165860523041076
40,37.6005615280374
40,45.201224876841174
40,41.882886595786914
40,46.1886091411312
40,42.984132411077276
40,42.04555148022115
40,42.92741101473419
40,38.30512383998723
40,42.208108994103284
40,38.23860330594664
40,42.34853768396903
40,39.125585563057534
40,44.21206747402773
40,41.050264945462004
40,41.98138690671573
40,47.648355033929946
40,47.34442745371285
40,44.11895733551022
40,37.971924027854435
40,45.61432729092542
40,40.52694170541262
40,37.837906920106725
40,44.6607291524283
40,42.43157705679553
40,43.385668055749825
40,42.86647435362811
40,40.444043001640416
40,46.220225606439435
40,46.501305949962926
40,44.120012610243236
40,44.63720553287425
40,45.00805929775325
40,41.3055855016979
40,44.41098118682712
40,39.91090991070725
40,45.958212222182446
40,40.15787009241918
40,39.747950400049355
40,40.54077471442373
40,41.687999264879906
40,40.096005348089705
40,49.86526077223491
40,49.61041102493888
40,42.03104163509628
40,44.16160420742137
40,43.06676245224765
40,43.9468018952832
40,44.08088049180348
40,43.04455572564026
40,44.4268104932141
40,40.70082699523329
40,42.60999605439646
40,38.52681639197985
40,43.960327493374656
40,42.41891982490808
40,43.37530377422273
40,39.43515072388481
40,41.876553539561
40,42.83680641887994
40,41.20871394606649
40,36.40496927410545
40,45.7411601621925
40,45.08607083660003
40,42.79305240361428
40,45.20389282130714
40,41.8291396003846
40,42.55670840363378
40,35.35388285678182
40,36.46950711667604
40,45.958182255843795
40,44.386089108178915
40,47.34565339006259
40,42.38111986893042
40,42.18425949833674
40,44.9437882250879
40,49.57610174507058
40,40.723047400771534
40,34.855025240598785
40,47.787297779776026
40,40.080458157751906
40,37.66468591581675
40,41.731526992529375
40,41.99761995857954
40,39.97510357931429
40,41.99527226477899
40,42.4329523387117
40,40.0359294603221
40,42.38160987656951
40,42.286301122209075
40,32.29278922991743
40,35.815037687806495
40,48.26510229433743
40,36.94417446929735
40,43.62992715809746
40,46.67494836738393
40,43.71001697682537
40,44.74976709300517
40,46.9351739232159
40,41.474137815280336
40,43.49520153296738
40,43.65824810175085
40,44.250473476274585
40,42.536137878234335
40,43.168201373215645
40,38.734283624540765
40,42.86357831637052
40,47.356071904482654
40,39.33158113234129
40,45.60897252763196
40,38.88913269494224
40,34.7415222337192
40,41.133579155294285
40,43.14985461331435
40,43.840886960991256
40,40.912213824767285
40,41.64480716172095
40,40.95312429746055
40,43.15604963866279
40,37.48053238218
40,44.98709976013322
40,42.328275669067956
40,42.29548231170469
40,42.01771155472809
40,40.72529062297806
40,43.61699863948539
40,45.24514321530194
40,39.99815063705378
40,38.43032655447001
40,41.55802180583856
40,43.91058276977096
40,47.68377199899717
40,38.84031366328507
40,44.34701912815303
40,45.52787669888253
40,42.572072277709545
40,40.96102056835533
40,40.40372433754244
40,43.11190886120531
40,39.542973231985066
40,40.562983313897526
40,43.06788886732068
40,48.425038476671446
40,46.66083900416834
40,42.5988150063675
40,45.66071120489865
40,46.36174169334322
40,46.85381672287229
40,38.47000120876255
40,36.76197942670168
40,43.68817823255732
40,44.708644301739426
40,41.368987779933185
40,41.35236385987768
40,50.73448931779844
40,43.66988470099024
40,44.65776514079243
40,43.977583227141096
40,46.30170898026424
40,44.41723700643562
40,37.562382438622436
40,38.683440349723284
40,38.984647363396036
40,46.570204790230214
40,41.31548365018234
40,39.65501348888172
40,44.18035934831474
40,38.18629850860948
40,39.88999801496726
40,40.53324750183955
40,43.62453572668201
40,38.107227144904726
40,45.695063841939415
40,46.572567415787276
40,39.56245915394397
40,44.671593695366504
40,42.303115029672405
40,37.63341710936227
40,39.53939372617196
40,40.61756153619935
40,47.24468986528677
40,44.40625349973331
40,44.15812380521122
40,35.88303271956736
40,42.1721343822306
40,37.67319996739076
40,42.85991819705495
40,40.832921134647606
40,41.396352856862755
40,49.10639476714312
40,44.0691134114104
40,44.26934559039629
40,41.55869048286643
40,48.837681251632745
40,49.20236762791624
40,41.36351041049665
40,40.10900796896901
40,40.928620092978676
40,42.824511757421185
40,39.51793849834384
40,42.05141192310581
40,43.43808922299047
40,39.254093641252034
40,47.74418859836622
40,39.52761795172037
40,39.598284832333064
40,42.331756733191064
40,41.376792425137594
40,48.397347396006076
40,43.210548213889616
40,47.88280905804417
40,39.97745984602523
40,43.163837086455814
40,46.38868038793834
40,38.60639869225299
40,44.84986150561276
40,38.833228858936444
40,45.04853376020977
40,36.79503628535952
40,39.17565221705296
40,44.146065751052305
40,50.23502596672242
40,47.02816522331469
40,46.72331587603044
40,46.668749729307656
40,45.50535984711743
40,40.00819063515099
40,49.080303895195826
40,40.78798597130304
40,46.025324763233264
40,39.1900456196654
40,46.3902735864508
40,41.95329431009704
40,39.829791919159234
40,40.95563044967321
40,47.17286719650234
40,38.96895777822948
40,43.298930469976106
40,42.48299648102515
40,36.14701338977591
40,39.69402080254601
40,42.457626450954045
40,40.8641224142858
40,40.57749858132381
40,39.850198479306705
40,38.29459489877728
40,43.842159763791216
40,42.8383853226367
40,43.03535976352301
40,42.04165448341009
40,38.12544991327182
40,39.73980726519566
40,41.08031425657135
40,40.67261835547091
40,43.32581890201285
40,43.00063135018823
40,38.13210984767345
40,36.88506318214522
40,40.13051296556003
40,39.82182381311794
